peer,KPI,sort,Product,Hierarchy1,average,Value,Rank,last,group,Code
Global Vendors,Performance Satisfaction,26,Jedox,,5.080176514,3.370626928,8,,2,
Global Vendors,Performance Satisfaction,26,LucaNet,,5.080176514,10,1,,2,
Global Vendors,Performance Satisfaction,26,OneStream,,5.080176514,8.716895534,2,,2,
Global Vendors,Performance Satisfaction,26,Oracle Cloud EPM,,5.080176514,6.001330528,6,,2,
Global Vendors,Performance Satisfaction,26,Prophix,,5.080176514,3.264794025,9,,2,
Global Vendors,Performance Satisfaction,26,SAP Analytics Cloud,,5.080176514,2.906541112,10,,2,
Global Vendors,Performance Satisfaction,26,SAP BPC,,5.080176514,1,13,,2,
Global Vendors,Performance Satisfaction,26,Unit4 FP&A,,5.080176514,1.02907394,12,,2,
Global Vendors,Performance Satisfaction,26,Workday Adapt. Plan.,,5.080176514,2.415778955,11,,2,
Global Vendors,Innovation,27,Anaplan,,5.117695771,8.036609595,1,,1,
Global Vendors,Innovation,27,Board,,5.117695771,4.276591666,9,,1,
Global Vendors,Innovation,27,CCH Tagetik,,5.117695771,6.032353424,5,,1,
Global Vendors,Innovation,27,IBM Plan. Analytics,,5.117695771,5.016390564,7,,1,
Global Vendors,Innovation,27,Jedox,,5.117695771,3.815948449,10,,1,
Global Vendors,Innovation,27,LucaNet,,5.117695771,2.855178292,12,,1,
Global Vendors,Innovation,27,OneStream,,5.117695771,4.697602814,8,,1,
Global Vendors,Innovation,27,Oracle Cloud EPM,,5.117695771,7.321797816,2,,1,
Global Vendors,Innovation,27,Prophix,,5.117695771,5.961773897,6,,1,
Global Vendors,Innovation,27,SAP Analytics Cloud,,5.117695771,6.54297343,3,,1,
Global Vendors,Innovation,27,SAP BPC,,5.117695771,2.987686417,11,,1,
Global Vendors,Innovation,27,Unit4 FP&A,,5.117695771,2.567958816,13,,1,
Global Vendors,Innovation,27,Workday Adapt. Plan.,,5.117695771,6.417179844,4,,1,
Global Vendors,Cloud Planning,28,Anaplan,,6.113868028,10,1,,2,
Global Vendors,Cloud Planning,28,Board,,6.113868028,5.628571429,8,,2,
Global Vendors,Cloud Planning,28,CCH Tagetik,,6.113868028,6.533004926,7,,2,
Global Vendors,Cloud Planning,28,IBM Plan. Analytics,,6.113868028,2.35,11,,2,
Global Vendors,Cloud Planning,28,Jedox,,6.113868028,4.956043956,9,,2,
Global Vendors,Cloud Planning,28,LucaNet,,6.113868028,3.979918367,10,,2,
Global Vendors,Cloud Planning,28,OneStream,,6.113868028,7.256551724,6,,2,
Global Vendors,Cloud Planning,28,Oracle Cloud EPM,,6.113868028,9.788965517,2,,2,
Global Vendors,Cloud Planning,28,Prophix,,6.113868028,8.251428571,4,,2,
Global Vendors,Cloud Planning,28,SAP Analytics Cloud,,6.113868028,8.166820276,5,,2,
Global Vendors,Cloud Planning,28,SAP BPC,,6.113868028,1.617142857,13,,2,
Global Vendors,Cloud Planning,28,Unit4 FP&A,,6.113868028,2.325714286,12,,2,
Global Vendors,Cloud Planning,28,Workday Adapt. Plan.,,6.113868028,8.626122449,3,,2,
Global Vendors,Driver-Based Planning,29,Anaplan,,5.249573861,8.102909865,2,,2,
Global Vendors,Driver-Based Planning,29,Board,,5.249573861,4.316068435,9,,2,
Global Vendors,Driver-Based Planning,29,CCH Tagetik,,5.249573861,9.604350186,1,,2,
Global Vendors,Driver-Based Planning,29,IBM Plan. Analytics,,5.249573861,5.451295245,7,,2,
Global Vendors,Driver-Based Planning,29,Jedox,,5.249573861,4.798886855,8,,2,
Global Vendors,Driver-Based Planning,29,LucaNet,,5.249573861,2.625911349,11,,2,
Global Vendors,Driver-Based Planning,29,OneStream,,5.249573861,5.836256717,6,,2,
Global Vendors,Driver-Based Planning,29,Oracle Cloud EPM,,5.249573861,7.068133428,3,,2,
Global Vendors,Driver-Based Planning,29,Prophix,,5.249573861,6.748757984,5,,2,
Global Vendors,Driver-Based Planning,29,SAP Analytics Cloud,,5.249573861,2.46912704,12,,2,
Global Vendors,Driver-Based Planning,29,SAP BPC,,5.249573861,3.451979212,10,,2,
Global Vendors,Driver-Based Planning,29,Unit4 FP&A,,5.249573861,1,13,,2,
Global Vendors,Driver-Based Planning,29,Workday Adapt. Plan.,,5.249573861,6.770783877,4,,2,
Global Vendors,Predictive Planning,30,Anaplan,,3.989645424,6.006918919,3,,2,
Global Vendors,Predictive Planning,30,Board,,3.989645424,2.885135135,8,,2,
Global Vendors,Predictive Planning,30,CCH Tagetik,,3.989645424,1.95970516,10,,2,
Global Vendors,Predictive Planning,30,IBM Plan. Analytics,,3.989645424,7.247876448,2,,2,
Global Vendors,Predictive Planning,30,Jedox,,3.989645424,1.692914536,12,,2,
Global Vendors,Predictive Planning,30,LucaNet,,3.989645424,1.95970516,11,,2,
Global Vendors,Predictive Planning,30,OneStream,,3.989645424,1,13,,2,
Global Vendors,Predictive Planning,30,Oracle Cloud EPM,,3.989645424,5.108294501,4,,2,
Global Vendors,Predictive Planning,30,Prophix,,3.989645424,2.885135135,9,,2,
Global Vendors,Predictive Planning,30,SAP Analytics Cloud,,3.989645424,8.992972973,1,,2,
Global Vendors,Predictive Planning,30,SAP BPC,,3.989645424,3.89393718,6,,2,
Global Vendors,Predictive Planning,30,Unit4 FP&A,,3.989645424,4.378162162,5,,2,
Global Vendors,Predictive Planning,30,Workday Adapt. Plan.,,3.989645424,3.854633205,7,,2,
Global Vendors,Competitiveness,31,Anaplan,,4.761568687,3.970169995,10,,1,
Global Vendors,Competitiveness,31,Board,,4.761568687,5.716482923,4,,1,
Global Vendors,Competitiveness,31,CCH Tagetik,,4.761568687,4.258386096,8,,1,
Global Vendors,Competitiveness,31,IBM Plan. Analytics,,4.761568687,6.765576706,2,,1,
Global Vendors,Competitiveness,31,Jedox,,4.761568687,5.142282785,5,,1,
Global Vendors,Competitiveness,31,LucaNet,,4.761568687,5.051866106,6,,1,
Global Vendors,Competitiveness,31,OneStream,,4.761568687,4.944073493,7,,1,
Global Vendors,Competitiveness,31,Oracle Cloud EPM,,4.761568687,3.1670395,11,,1,
Global Vendors,Competitiveness,31,Prophix,,4.761568687,2.72051885,13,,1,
Global Vendors,Competitiveness,31,SAP Analytics Cloud,,4.761568687,6.841896095,1,,1,
Global Vendors,Competitiveness,31,SAP BPC,,4.761568687,5.997366762,3,,1,
Global Vendors,Competitiveness,31,Unit4 FP&A,,4.761568687,4.207815108,9,,1,
Global Vendors,Competitiveness,31,Workday Adapt. Plan.,,4.761568687,3.116918511,12,,1,
Global Vendors,Considered for Purchase,32,Anaplan,,6.182126697,7.419117647,6,,2,
Global Vendors,Considered for Purchase,32,Board,,6.182126697,8.279411765,5,,2,
Global Vendors,Considered for Purchase,32,CCH Tagetik,,6.182126697,4.375,10,,2,
Global Vendors,Considered for Purchase,32,IBM Plan. Analytics,,6.182126697,9.007352941,3,,2,
Global Vendors,Considered for Purchase,32,Jedox,,6.182126697,8.477941176,4,,2,
Global Vendors,Considered for Purchase,32,LucaNet,,6.182126697,4.904411765,7,,2,
Global Vendors,Considered for Purchase,32,OneStream,,6.182126697,3.845588235,11,,2,
Global Vendors,Considered for Purchase,32,Oracle Cloud EPM,,6.182126697,4.639705882,8,,2,
Global Vendors,Considered for Purchase,32,Prophix,,6.182126697,1.992647059,13,,2,
Global Vendors,Considered for Purchase,32,SAP Analytics Cloud,,6.182126697,9.933823529,2,,2,
Global Vendors,Considered for Purchase,32,SAP BPC,,6.182126697,10,1,,2,
Global Vendors,Considered for Purchase,32,Unit4 FP&A,,6.182126697,2.985294118,12,,2,
Global Vendors,Considered for Purchase,32,Workday Adapt. Plan.,,6.182126697,4.507352941,9,,2,
Global Vendors,Competitive Win Rate,33,Anaplan,,3.814530014,1.67087156,13,,2,
Global Vendors,Competitive Win Rate,33,Board,,3.814530014,4.007863696,7,,2,
Global Vendors,Competitive Win Rate,33,CCH Tagetik,,3.814530014,4.180643494,6,,2,
Global Vendors,Competitive Win Rate,33,IBM Plan. Analytics,,3.814530014,5.271059216,2,,2,
Global Vendors,Competitive Win Rate,33,Jedox,,3.814530014,2.918510523,10,,2,
Global Vendors,Competitive Win Rate,33,LucaNet,,3.814530014,5.150169,3,,2,
Global Vendors,Competitive Win Rate,33,OneStream,,3.814530014,5.676396997,1,,2,
Global Vendors,Competitive Win Rate,33,Oracle Cloud EPM,,3.814530014,2.185261912,12,,2,
Global Vendors,Competitive Win Rate,33,Prophix,,3.814530014,3.20576671,9,,2,
Global Vendors,Competitive Win Rate,33,SAP Analytics Cloud,,3.814530014,4.780611139,5,,2,
Global Vendors,Competitive Win Rate,33,SAP BPC,,3.814530014,3.328944604,8,,2,
Global Vendors,Competitive Win Rate,33,Unit4 FP&A,,3.814530014,5.022829102,4,,2,
Global Vendors,Competitive Win Rate,33,Workday Adapt. Plan.,,3.814530014,2.189962223,11,,2,
All products,Business Value,1,Anaplan,,6.407640786,7.151734768,7,,1,
All products,Business Value,1,Board,,6.407640786,6.110268353,12,,1,
All products,Business Value,1,CCH Tagetik,,6.407640786,6.569213759,10,,1,
All products,Business Value,1,CoPlanner,,6.407640786,6.545922293,11,,1,
All products,Business Value,1,Corporate Planning,,6.407640786,5.723344556,15,,1,
All products,Business Value,1,IBM Plan. Analytics,,6.407640786,5.865291577,14,,1,
All products,Business Value,1,Jedox,,6.407640786,8.691769527,2,,1,
All products,Business Value,1,LucaNet,,6.407640786,8.113660432,3,,1,
All products,Business Value,1,macs Software,,6.407640786,9.382352941,1,,1,
All products,Business Value,1,OneStream,,6.407640786,4.940703756,16,,1,
All products,Business Value,1,Oracle Cloud EPM,,6.407640786,5.979752029,13,,1,
All products,Business Value,1,Planful,,6.407640786,7.53930116,5,,1,
All products,Business Value,1,Prophix,,6.407640786,6.970335646,9,,1,
All products,Business Value,1,SAP Analytics Cloud,,6.407640786,4.124067774,18,,1,
All products,Business Value,1,SAP BPC,,6.407640786,1.171122995,19,,1,
All products,Business Value,1,Serviceware Perf.,,6.407640786,7.607675139,4,,1,
All products,Business Value,1,Unit4 FP&A,,6.407640786,4.826845006,17,,1,
All products,Business Value,1,Valsight,,6.407640786,7.364353995,6,,1,
All products,Business Value,1,Workday Adapt. Plan.,,6.407640786,7.067459224,8,,1,
All products,Business Benefits,2,Anaplan,,6.725582783,7.725454545,6,,2,
All products,Business Benefits,2,Board,,6.725582783,7.398181818,8,,2,
All products,Business Benefits,2,CCH Tagetik,,6.725582783,7.705995086,7,,2,
All products,Business Benefits,2,CoPlanner,,6.725582783,6.855844156,12,,2,
All products,Business Benefits,2,Corporate Planning,,6.725582783,3.847272727,17,,2,
All products,Business Benefits,2,IBM Plan. Analytics,,6.725582783,6.901818182,11,,2,
All products,Business Benefits,2,Jedox,,6.725582783,9.73627907,2,,2,
All products,Business Benefits,2,LucaNet,,6.725582783,7.155064935,9,,2,
All products,Business Benefits,2,macs Software,,6.725582783,10,1,,2,
All products,Business Benefits,2,OneStream,,6.725582783,5.279090909,15,,2,
All products,Business Benefits,2,Oracle Cloud EPM,,6.725582783,6.765454545,13,,2,
All products,Business Benefits,2,Planful,,6.725582783,9.427272727,3,,2,
All products,Business Benefits,2,Prophix,,6.725582783,7.14539185,10,,2,
All products,Business Benefits,2,SAP Analytics Cloud,,6.725582783,2.967107438,18,,2,
All products,Business Benefits,2,SAP BPC,,6.725582783,1,19,,2,
All products,Business Benefits,2,Serviceware Perf.,,6.725582783,8.729090909,4,,2,
All products,Business Benefits,2,Unit4 FP&A,,6.725582783,5.176818182,16,,2,
All products,Business Benefits,2,Valsight,,6.725582783,5.406240786,14,,2,
All products,Business Benefits,2,Workday Adapt. Plan.,,6.725582783,8.563695015,5,,2,
All products,Project Success,3,Anaplan,,6.849272063,7.602316602,8,,2,
All products,Project Success,3,Board,,6.849272063,5.350579151,17,,2,
All products,Project Success,3,CCH Tagetik,,6.849272063,7.648648649,7,,2,
All products,Project Success,3,CoPlanner,,6.849272063,7.225041368,9,,2,
All products,Project Success,3,Corporate Planning,,6.849272063,8.527359872,5,,2,
All products,Project Success,3,IBM Plan. Analytics,,6.849272063,5.896088635,14,,2,
All products,Project Success,3,Jedox,,6.849272063,8.641478213,3,,2,
All products,Project Success,3,LucaNet,,6.849272063,8.608383894,4,,2,
All products,Project Success,3,macs Software,,6.849272063,10,1,,2,
All products,Project Success,3,OneStream,,6.849272063,6.403474903,12,,2,
All products,Project Success,3,Oracle Cloud EPM,,6.849272063,6.444015444,10,,2,
All products,Project Success,3,Planful,,6.849272063,6.436887437,11,,2,
All products,Project Success,3,Prophix,,6.849272063,6.062667063,13,,2,
All products,Project Success,3,SAP Analytics Cloud,,6.849272063,5.669006669,15,,2,
All products,Project Success,3,SAP BPC,,6.849272063,1,19,,2,
All products,Project Success,3,Serviceware Perf.,,6.849272063,8.019305019,6,,2,
All products,Project Success,3,Unit4 FP&A,,6.849272063,5.274131274,18,,2,
All products,Project Success,3,Valsight,,6.849272063,9.890117917,2,,2,
All products,Project Success,3,Workday Adapt. Plan.,,6.849272063,5.436667082,16,,2,
All products,Project Length,4,Anaplan,,4.570552239,4.529411765,8,,2,
All products,Project Length,4,Board,,4.570552239,3.765906363,12,,2,
All products,Project Length,4,CCH Tagetik,,4.570552239,1,18,,2,
All products,Project Length,4,CoPlanner,,4.570552239,4.257918552,10,,2,
All products,Project Length,4,Corporate Planning,,4.570552239,5.743529412,6,,2,
All products,Project Length,4,IBM Plan. Analytics,,4.570552239,2.694117647,15,,2,
All products,Project Length,4,Jedox,,4.570552239,5.658823529,7,,2,
All products,Project Length,4,LucaNet,,4.570552239,10,1,,2,
All products,Project Length,4,macs Software,,4.570552239,6.294117647,4,,2,
All products,Project Length,4,OneStream,,4.570552239,1,18,,2,
All products,Project Length,4,Oracle Cloud EPM,,4.570552239,2.694117647,15,,2,
All products,Project Length,4,Planful,,4.570552239,4.080213904,11,,2,
All products,Project Length,4,Prophix,,4.570552239,8.260504202,2,,2,
All products,Project Length,4,SAP Analytics Cloud,,4.570552239,4.505070994,9,,2,
All products,Project Length,4,SAP BPC,,4.570552239,2.026737968,17,,2,
All products,Project Length,4,Serviceware Perf.,,4.570552239,3.420168067,13,,2,
All products,Project Length,4,Unit4 FP&A,,4.570552239,2.882352941,14,,2,
All products,Project Length,4,Valsight,,4.570552239,8.187165775,3,,2,
All products,Project Length,4,Workday Adapt. Plan.,,4.570552239,5.840336134,5,,2,
All products,Customer Satisfaction,5,Anaplan,,6.844441038,7.620444066,8,,1,
All products,Customer Satisfaction,5,Board,,6.844441038,6.564795528,13,,1,
All products,Customer Satisfaction,5,CCH Tagetik,,6.844441038,7.924813688,6,,1,
All products,Customer Satisfaction,5,CoPlanner,,6.844441038,7.039957463,10,,1,
All products,Customer Satisfaction,5,Corporate Planning,,6.844441038,6.070775288,14,,1,
All products,Customer Satisfaction,5,IBM Plan. Analytics,,6.844441038,6.034361199,15,,1,
All products,Customer Satisfaction,5,Jedox,,6.844441038,6.953310647,11,,1,
All products,Customer Satisfaction,5,LucaNet,,6.844441038,8.103897724,4,,1,
All products,Customer Satisfaction,5,macs Software,,6.844441038,9.664894894,1,,1,
All products,Customer Satisfaction,5,OneStream,,6.844441038,8.742242464,3,,1,
All products,Customer Satisfaction,5,Oracle Cloud EPM,,6.844441038,5.918889378,16,,1,
All products,Customer Satisfaction,5,Planful,,6.844441038,7.931571094,5,,1,
All products,Customer Satisfaction,5,Prophix,,6.844441038,7.583346672,9,,1,
All products,Customer Satisfaction,5,SAP Analytics Cloud,,6.844441038,4.200401682,18,,1,
All products,Customer Satisfaction,5,SAP BPC,,6.844441038,1.009565455,19,,1,
All products,Customer Satisfaction,5,Serviceware Perf.,,6.844441038,7.792090488,7,,1,
All products,Customer Satisfaction,5,Unit4 FP&A,,6.844441038,5.22078572,17,,1,
All products,Customer Satisfaction,5,Valsight,,6.844441038,8.918413843,2,,1,
All products,Customer Satisfaction,5,Workday Adapt. Plan.,,6.844441038,6.749822434,12,,1,
All products,Price to Value,6,Anaplan,,7.641269515,6.306695464,18,,2,
All products,Price to Value,6,Board,,7.641269515,7.115334773,13,,2,
All products,Price to Value,6,CCH Tagetik,,7.641269515,9.114470842,5,,2,
All products,Price to Value,6,CoPlanner,,7.641269515,9.411292811,2,,2,
All products,Price to Value,6,Corporate Planning,,7.641269515,7.203372117,12,,2,
All products,Price to Value,6,IBM Plan. Analytics,,7.641269515,7.552398625,11,,2,
All products,Price to Value,6,Jedox,,7.641269515,8.246019388,8,,2,
All products,Price to Value,6,LucaNet,,7.641269515,8.833693305,6,,2,
All products,Price to Value,6,macs Software,,7.641269515,10,1,,2,
All products,Price to Value,6,OneStream,,7.641269515,8.833693305,6,,2,
All products,Price to Value,6,Oracle Cloud EPM,,7.641269515,6.742384747,16,,2,
All products,Price to Value,6,Planful,,7.641269515,7.94924406,10,,2,
All products,Price to Value,6,Prophix,,7.641269515,8.136590452,9,,2,
All products,Price to Value,6,SAP Analytics Cloud,,7.641269515,6.780507559,15,,2,
All products,Price to Value,6,SAP BPC,,7.641269515,1,19,,2,
All products,Price to Value,6,Serviceware Perf.,,7.641269515,9.17062635,4,,2,
All products,Price to Value,6,Unit4 FP&A,,7.641269515,6.833153348,14,,2,
All products,Price to Value,6,Valsight,,7.641269515,9.254859611,3,,2,
All products,Price to Value,6,Workday Adapt. Plan.,,7.641269515,6.699784017,17,,2,
All products,Recommendation,7,Anaplan,,6.457550429,9.316961158,2,,2,
All products,Recommendation,7,Board,,6.457550429,6.426452296,11,,2,
All products,Recommendation,7,CCH Tagetik,,6.457550429,7.446952596,7,,2,
All products,Recommendation,7,CoPlanner,,6.457550429,5.857271848,14,,2,
All products,Recommendation,7,Corporate Planning,,6.457550429,4.453724605,16,,2,
All products,Recommendation,7,IBM Plan. Analytics,,6.457550429,6.390519187,12,,2,
All products,Recommendation,7,Jedox,,6.457550429,5.890965405,13,,2,
All products,Recommendation,7,LucaNet,,6.457550429,6.943889068,8,,2,
All products,Recommendation,7,macs Software,,6.457550429,8.890744921,3,,2,
All products,Recommendation,7,OneStream,,6.457550429,10,1,,2,
All products,Recommendation,7,Oracle Cloud EPM,,6.457550429,6.883521445,10,,2,
All products,Recommendation,7,Planful,,6.457550429,7.623024831,5,,2,
All products,Recommendation,7,Prophix,,6.457550429,7.568381723,6,,2,
All products,Recommendation,7,SAP Analytics Cloud,,6.457550429,3.541350298,18,,2,
All products,Recommendation,7,SAP BPC,,6.457550429,1,19,,2,
All products,Recommendation,7,Serviceware Perf.,,6.457550429,5.615801354,15,,2,
All products,Recommendation,7,Unit4 FP&A,,6.457550429,3.661399549,17,,2,
All products,Recommendation,7,Valsight,,6.457550429,6.894942346,9,,2,
All products,Recommendation,7,Workday Adapt. Plan.,,6.457550429,8.287555523,4,,2,
All products,Vendor Support,8,Anaplan,,6.61907208,7.799831791,7,,2,
All products,Vendor Support,8,Board,,6.61907208,7.294176207,10,,2,
All products,Vendor Support,8,CCH Tagetik,,6.61907208,7.422764228,9,,2,
All products,Vendor Support,8,CoPlanner,,6.61907208,6.931263858,12,,2,
All products,Vendor Support,8,Corporate Planning,,6.61907208,7.194280908,11,,2,
All products,Vendor Support,8,IBM Plan. Analytics,,6.61907208,4.314855876,15,,2,
All products,Vendor Support,8,Jedox,,6.61907208,5.430894309,13,,2,
All products,Vendor Support,8,LucaNet,,6.61907208,9.292682927,4,,2,
All products,Vendor Support,8,macs Software,,6.61907208,9.577235772,3,,2,
All products,Vendor Support,8,OneStream,,6.61907208,9.084185681,5,,2,
All products,Vendor Support,8,Oracle Cloud EPM,,6.61907208,4.292682927,16,,2,
All products,Vendor Support,8,Planful,,6.61907208,7.988742964,6,,2,
All products,Vendor Support,8,Prophix,,6.61907208,7.480836237,8,,2,
All products,Vendor Support,8,SAP Analytics Cloud,,6.61907208,2.780487805,18,,2,
All products,Vendor Support,8,SAP BPC,,6.61907208,1,19,,2,
All products,Vendor Support,8,Serviceware Perf.,,6.61907208,9.919259882,2,,2,
All products,Vendor Support,8,Unit4 FP&A,,6.61907208,3.56097561,17,,2,
All products,Vendor Support,8,Valsight,,6.61907208,10,1,,2,
All products,Vendor Support,8,Workday Adapt. Plan.,,6.61907208,4.397212544,14,,2,
All products,Implementer Support,9,Anaplan,,7.052603275,7.082240763,10,,2,
All products,Implementer Support,9,Board,,7.052603275,6.075381026,17,,2,
All products,Implementer Support,9,CCH Tagetik,,7.052603275,8.059169079,6,,2,
All products,Implementer Support,9,CoPlanner,,7.052603275,6.958706602,12,,2,
All products,Implementer Support,9,Corporate Planning,,7.052603275,6.134620296,16,,2,
All products,Implementer Support,9,IBM Plan. Analytics,,7.052603275,7.421959706,8,,2,
All products,Implementer Support,9,Jedox,,7.052603275,7.145365362,9,,2,
All products,Implementer Support,9,LucaNet,,7.052603275,8.401668653,4,,2,
All products,Implementer Support,9,macs Software,,7.052603275,9.849821216,2,,2,
